fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,fixed aciditySquared,volatile aciditySquared,citric acidSquared,residual sugarSquared,chloridesSquared,free sulfur dioxideSquared,total sulfur dioxideSquared,densitySquared,pHSquared,sulphatesSquared,alcoholSquared,label
10.0,0.41,0.45,6.2,0.071,6.0,14.0,0.99702,3.21,0.49,11.8,100.0,0.16809999999999997,0.2025,38.440000000000005,0.0050409999999999995,36.0,196.0,0.9940488804000001,10.3041,0.24009999999999998,139.24,7.0
10.0,0.59,0.31,2.2,0.09,26.0,62.0,0.9994,3.18,0.63,10.2,100.0,0.34809999999999997,0.0961,4.840000000000001,0.0081,676.0,3844.0,0.9988003599999999,10.112400000000001,0.39690000000000003,104.03999999999999,6.0
6.0,0.5,0.0,1.4,0.057,15.0,26.0,0.9944799999999999,3.36,0.45,9.5,36.0,0.25,0.0,1.9599999999999997,0.003249,225.0,676.0,0.9889904703999999,11.289599999999998,0.2025,90.25,5.0
9.5,0.59,0.44,2.3,0.071,21.0,68.0,0.9992,3.46,0.63,9.5,90.25,0.34809999999999997,0.1936,5.289999999999999,0.0050409999999999995,441.0,4624.0,0.99840064,11.9716,0.39690000000000003,90.25,5.0
7.0,0.54,0.0,2.1,0.079,39.0,55.0,0.9956,3.39,0.84,11.4,49.0,0.2916,0.0,4.41,0.006241,1521.0,3025.0,0.9912193600000001,11.4921,0.7055999999999999,129.96,6.0
8.9,0.5,0.21,2.2,0.08800000000000001,21.0,39.0,0.99692,3.33,0.83,11.1,79.21000000000001,0.25,0.04409999999999999,4.840000000000001,0.007744000000000002,441.0,1521.0,0.9938494864,11.0889,0.6889,123.21,6.0
4.6,0.52,0.15,2.1,0.054000000000000006,8.0,65.0,0.9934,3.9,0.56,13.1,21.159999999999997,0.27040000000000003,0.0225,4.41,0.0029160000000000006,64.0,4225.0,0.98684356,15.209999999999999,0.31360000000000005,171.60999999999999,4.0
10.4,0.26,0.48,1.9,0.066,6.0,10.0,0.99724,3.33,0.87,10.9,108.16000000000001,0.06760000000000001,0.2304,3.61,0.0043560000000000005,36.0,100.0,0.9944876176,11.0889,0.7569,118.81,6.0
6.2,0.45,0.2,1.6,0.069,3.0,15.0,0.9958,3.41,0.56,9.2,38.440000000000005,0.2025,0.04000000000000001,2.5600000000000005,0.0047610000000000005,9.0,225.0,0.9916176400000001,11.628100000000002,0.31360000000000005,84.63999999999999,5.0
6.9,0.45,0.11,2.4,0.043,6.0,12.0,0.99354,3.3,0.65,11.4,47.61000000000001,0.2025,0.0121,5.76,0.0018489999999999997,36.0,144.0,0.9871217315999999,10.889999999999999,0.42250000000000004,129.96,6.0
9.8,0.5,0.49,2.6,0.25,5.0,20.0,0.9990000000000001,3.31,0.79,10.7,96.04000000000002,0.25,0.24009999999999998,6.760000000000001,0.0625,25.0,400.0,0.9980010000000002,10.956100000000001,0.6241000000000001,114.48999999999998,6.0
9.9,0.32,0.56,2.0,0.073,3.0,8.0,0.99534,3.15,0.73,11.4,98.01,0.1024,0.31360000000000005,4.0,0.0053289999999999995,9.0,64.0,0.9907017156,9.9225,0.5328999999999999,129.96,6.0
9.1,0.5,0.3,1.9,0.065,8.0,17.0,0.99774,3.32,0.71,10.5,82.80999999999999,0.25,0.09,3.61,0.0042250000000000005,64.0,289.0,0.9954851076,11.0224,0.5041,110.25,6.0
8.9,0.12,0.45,1.8,0.075,10.0,21.0,0.9955200000000001,3.41,0.76,11.9,79.21000000000001,0.0144,0.2025,3.24,0.005625,100.0,441.0,0.9910600704000001,11.628100000000002,0.5776,141.61,7.0
6.8,0.56,0.22,1.8,0.07400000000000001,15.0,24.0,0.9943799999999999,3.4,0.82,11.2,46.239999999999995,0.31360000000000005,0.0484,3.24,0.005476000000000002,225.0,576.0,0.9887915843999998,11.559999999999999,0.6723999999999999,125.43999999999998,6.0
7.0,0.69,0.07,2.5,0.091,15.0,21.0,0.99572,3.38,0.6,11.3,49.0,0.4760999999999999,0.004900000000000001,6.25,0.008281,225.0,441.0,0.9914583184000001,11.424399999999999,0.36,127.69000000000001,6.0
8.8,0.47,0.49,2.9,0.085,17.0,110.0,0.9982,3.29,0.6,9.8,77.44000000000001,0.22089999999999999,0.24009999999999998,8.41,0.007225000000000001,289.0,12100.0,0.9964032399999999,10.8241,0.36,96.04000000000002,5.0
9.0,0.785,0.24,1.7,0.078,10.0,21.0,0.99692,3.29,0.67,10.0,81.0,0.616225,0.0576,2.8899999999999997,0.006084,100.0,441.0,0.9938494864,10.8241,0.4489000000000001,100.0,5.0
13.2,0.46,0.52,2.2,0.071,12.0,35.0,1.0006,3.1,0.56,9.0,174.23999999999998,0.2116,0.27040000000000003,4.840000000000001,0.0050409999999999995,144.0,1225.0,1.00120036,9.610000000000001,0.31360000000000005,81.0,6.0
6.2,0.6,0.08,2.0,0.09,32.0,44.0,0.9949,3.45,0.58,10.5,38.440000000000005,0.36,0.0064,4.0,0.0081,1024.0,1936.0,0.98982601,11.902500000000002,0.3364,110.25,5.0
6.8,0.51,0.01,2.1,0.07400000000000001,9.0,25.0,0.9958,3.33,0.56,9.5,46.239999999999995,0.2601,0.0001,4.41,0.005476000000000002,81.0,625.0,0.9916176400000001,11.0889,0.31360000000000005,90.25,6.0
7.9,0.5,0.33,2.0,0.084,15.0,143.0,0.9968,3.2,0.55,9.5,62.410000000000004,0.25,0.10890000000000001,4.0,0.007056000000000001,225.0,20449.0,0.9936102400000001,10.240000000000002,0.30250000000000005,90.25,5.0
10.0,0.59,0.31,2.2,0.09,26.0,62.0,0.9994,3.18,0.63,10.2,100.0,0.34809999999999997,0.0961,4.840000000000001,0.0081,676.0,3844.0,0.9988003599999999,10.112400000000001,0.39690000000000003,104.03999999999999,6.0
6.5,0.61,0.0,2.2,0.095,48.0,59.0,0.99541,3.61,0.7,11.5,42.25,0.3721,0.0,4.840000000000001,0.009025,2304.0,3481.0,0.9908410681,13.0321,0.48999999999999994,132.25,6.0
12.5,0.46,0.63,2.0,0.071,6.0,15.0,0.9988,2.99,0.87,10.2,156.25,0.2116,0.39690000000000003,4.0,0.0050409999999999995,36.0,225.0,0.9976014400000001,8.940100000000001,0.7569,104.03999999999999,5.0
7.5,0.6,0.32,2.7,0.10300000000000001,13.0,98.0,0.9993799999999999,3.45,0.62,9.5,56.25,0.36,0.1024,7.290000000000001,0.010609000000000002,169.0,9604.0,0.9987603843999999,11.902500000000002,0.3844,90.25,5.0
8.3,0.3,0.49,3.8,0.09,11.0,24.0,0.99498,3.27,0.64,12.1,68.89000000000001,0.09,0.24009999999999998,14.44,0.0081,121.0,576.0,0.9899852003999999,10.6929,0.4096,146.41,7.0
12.6,0.41,0.54,2.8,0.10300000000000001,19.0,41.0,0.99939,3.21,0.76,11.3,158.76,0.16809999999999997,0.2916,7.839999999999999,0.010609000000000002,361.0,1681.0,0.9987803721,10.3041,0.5776,127.69000000000001,6.0
9.1,0.765,0.04,1.6,0.078,4.0,14.0,0.998,3.29,0.54,9.7,82.80999999999999,0.585225,0.0016,2.5600000000000005,0.006084,16.0,196.0,0.996004,10.8241,0.2916,94.08999999999999,4.0
10.8,0.47,0.43,2.1,0.171,27.0,66.0,0.9982,3.17,0.76,10.8,116.64000000000001,0.22089999999999999,0.18489999999999998,4.41,0.029241000000000003,729.0,4356.0,0.9964032399999999,10.0489,0.5776,116.64000000000001,6.0
7.8,0.91,0.07,1.9,0.057999999999999996,22.0,47.0,0.99525,3.51,0.43,10.7,60.839999999999996,0.8281000000000001,0.004900000000000001,3.61,0.0033639999999999994,484.0,2209.0,0.9905225624999999,12.320099999999998,0.18489999999999998,114.48999999999998,6.0
7.8,0.645,0.0,5.5,0.086,5.0,18.0,0.9986,3.4,0.55,9.6,60.839999999999996,0.41602500000000003,0.0,30.25,0.007395999999999999,25.0,324.0,0.99720196,11.559999999999999,0.30250000000000005,92.16,6.0
7.0,0.36,0.21,2.4,0.086,24.0,69.0,0.99556,3.4,0.53,10.1,49.0,0.1296,0.04409999999999999,5.76,0.007395999999999999,576.0,4761.0,0.9911397136,11.559999999999999,0.28090000000000004,102.00999999999999,6.0
9.8,1.24,0.34,2.0,0.079,32.0,151.0,0.998,3.15,0.53,9.5,96.04000000000002,1.5376,0.11560000000000002,4.0,0.006241,1024.0,22801.0,0.996004,9.9225,0.28090000000000004,90.25,5.0
7.9,0.52,0.26,1.9,0.079,42.0,140.0,0.9964,3.23,0.54,9.5,62.410000000000004,0.27040000000000003,0.06760000000000001,3.61,0.006241,1764.0,19600.0,0.9928129599999999,10.4329,0.2916,90.25,5.0
7.5,0.43,0.3,2.2,0.062,6.0,12.0,0.99495,3.44,0.72,11.5,56.25,0.18489999999999998,0.09,4.840000000000001,0.0038439999999999998,36.0,144.0,0.9899255025,11.833599999999999,0.5184,132.25,7.0
6.8,0.49,0.22,2.3,0.071,13.0,24.0,0.9943799999999999,3.41,0.83,11.3,46.239999999999995,0.24009999999999998,0.0484,5.289999999999999,0.0050409999999999995,169.0,576.0,0.9887915843999998,11.628100000000002,0.6889,127.69000000000001,6.0
6.3,1.02,0.0,2.0,0.083,17.0,24.0,0.9943700000000001,3.59,0.55,11.2,39.69,1.0404,0.0,4.0,0.006889000000000001,289.0,576.0,0.9887716969000002,12.8881,0.30250000000000005,125.43999999999998,4.0
5.6,0.54,0.04,1.7,0.049,5.0,13.0,0.9942,3.72,0.58,11.4,31.359999999999996,0.2916,0.0016,2.8899999999999997,0.0024010000000000004,25.0,169.0,0.9884336399999999,13.838400000000002,0.3364,129.96,5.0
7.9,0.765,0.0,2.0,0.084,9.0,22.0,0.9961899999999999,3.33,0.68,10.9,62.410000000000004,0.585225,0.0,4.0,0.007056000000000001,81.0,484.0,0.9923945160999998,11.0889,0.4624000000000001,118.81,6.0
9.6,0.68,0.24,2.2,0.087,5.0,28.0,0.9988,3.14,0.6,10.2,92.16,0.4624000000000001,0.0576,4.840000000000001,0.007568999999999999,25.0,784.0,0.9976014400000001,9.8596,0.36,104.03999999999999,5.0
9.1,0.28,0.46,9.0,0.114,3.0,9.0,0.9990100000000001,3.18,0.6,10.9,82.80999999999999,0.07840000000000001,0.2116,81.0,0.012996,9.0,81.0,0.9980209801000002,10.112400000000001,0.36,118.81,6.0
7.2,0.5,0.18,2.1,0.071,12.0,31.0,0.99761,3.52,0.72,9.6,51.84,0.25,0.0324,4.41,0.0050409999999999995,144.0,961.0,0.9952257121,12.3904,0.5184,92.16,6.0
7.9,0.4,0.29,1.8,0.157,1.0,44.0,0.9973,3.3,0.92,9.5,62.410000000000004,0.16000000000000003,0.0841,3.24,0.024649,1.0,1936.0,0.9946072899999999,10.889999999999999,0.8464,90.25,6.0
6.2,0.7,0.15,5.1,0.076,13.0,27.0,0.9962200000000001,3.54,0.6,11.9,38.440000000000005,0.48999999999999994,0.0225,26.009999999999998,0.005776,169.0,729.0,0.9924542884000002,12.531600000000001,0.36,141.61,6.0
10.4,0.44,0.73,6.55,0.07400000000000001,38.0,76.0,0.9990000000000001,3.17,0.85,12.0,108.16000000000001,0.1936,0.5328999999999999,42.902499999999996,0.005476000000000002,1444.0,5776.0,0.9980010000000002,10.0489,0.7224999999999999,144.0,7.0
10.3,0.32,0.45,6.4,0.073,5.0,13.0,0.9976,3.23,0.82,12.6,106.09000000000002,0.1024,0.2025,40.96000000000001,0.0053289999999999995,25.0,169.0,0.99520576,10.4329,0.6723999999999999,158.76,8.0
7.5,0.63,0.12,5.1,0.111,50.0,110.0,0.9983,3.26,0.77,9.4,56.25,0.39690000000000003,0.0144,26.009999999999998,0.012321,2500.0,12100.0,0.9966028899999999,10.6276,0.5929,88.36000000000001,5.0
7.7,0.715,0.01,2.1,0.064,31.0,43.0,0.99371,3.41,0.57,11.8,59.290000000000006,0.5112249999999999,0.0001,4.41,0.004096,961.0,1849.0,0.9874595641,11.628100000000002,0.32489999999999997,139.24,6.0
8.2,0.39,0.38,1.5,0.057999999999999996,10.0,29.0,0.9962,3.26,0.74,9.8,67.24,0.1521,0.1444,2.25,0.0033639999999999994,100.0,841.0,0.9924144399999999,10.6276,0.5476,96.04000000000002,5.0
7.6,0.63,0.03,2.0,0.08,27.0,43.0,0.9957799999999999,3.44,0.64,10.9,57.76,0.39690000000000003,0.0009,4.0,0.0064,729.0,1849.0,0.9915778083999998,11.833599999999999,0.4096,118.81,6.0
6.9,0.63,0.02,1.9,0.078,18.0,30.0,0.9971200000000001,3.4,0.75,9.8,47.61000000000001,0.39690000000000003,0.0004,3.61,0.006084,324.0,900.0,0.9942482944000003,11.559999999999999,0.5625,96.04000000000002,5.0
7.3,0.65,0.0,1.2,0.065,15.0,21.0,0.9946,3.39,0.47,10.0,53.29,0.42250000000000004,0.0,1.44,0.0042250000000000005,225.0,441.0,0.98922916,11.4921,0.22089999999999999,100.0,7.0
5.6,0.66,0.0,2.2,0.087,3.0,11.0,0.9937799999999999,3.71,0.63,12.8,31.359999999999996,0.43560000000000004,0.0,4.840000000000001,0.007568999999999999,9.0,121.0,0.9875986883999998,13.7641,0.39690000000000003,163.84000000000003,7.0
7.7,0.67,0.23,2.1,0.08800000000000001,17.0,96.0,0.9962,3.32,0.48,9.5,59.290000000000006,0.4489000000000001,0.0529,4.41,0.007744000000000002,289.0,9216.0,0.9924144399999999,11.0224,0.2304,90.25,5.0
7.4,0.25,0.29,2.2,0.054000000000000006,19.0,49.0,0.99666,3.4,0.76,10.9,54.760000000000005,0.0625,0.0841,4.840000000000001,0.0029160000000000006,361.0,2401.0,0.9933311556,11.559999999999999,0.5776,118.81,7.0
8.0,0.25,0.43,1.7,0.067,22.0,50.0,0.9946,3.38,0.6,11.9,64.0,0.0625,0.18489999999999998,2.8899999999999997,0.004489000000000001,484.0,2500.0,0.98922916,11.424399999999999,0.36,141.61,6.0
7.2,0.34,0.32,2.5,0.09,43.0,113.0,0.9966,3.32,0.79,11.1,51.84,0.11560000000000002,0.1024,6.25,0.0081,1849.0,12769.0,0.9932115600000001,11.0224,0.6241000000000001,123.21,5.0
9.9,0.35,0.55,2.1,0.062,5.0,14.0,0.9971,3.26,0.79,10.6,98.01,0.12249999999999998,0.30250000000000005,4.41,0.0038439999999999998,25.0,196.0,0.9942084099999999,10.6276,0.6241000000000001,112.36,5.0
9.2,0.92,0.24,2.6,0.087,12.0,93.0,0.9998,3.48,0.54,9.8,84.63999999999999,0.8464,0.0576,6.760000000000001,0.007568999999999999,144.0,8649.0,0.99960004,12.1104,0.2916,96.04000000000002,5.0
8.0,0.38,0.44,1.9,0.098,6.0,15.0,0.9956,3.3,0.64,11.4,64.0,0.1444,0.1936,3.61,0.009604000000000001,36.0,225.0,0.9912193600000001,10.889999999999999,0.4096,129.96,6.0
9.5,0.86,0.26,1.9,0.079,13.0,28.0,0.9971200000000001,3.25,0.62,10.0,90.25,0.7395999999999999,0.06760000000000001,3.61,0.006241,169.0,784.0,0.9942482944000003,10.5625,0.3844,100.0,5.0
7.2,0.695,0.13,2.0,0.076,12.0,20.0,0.99546,3.29,0.54,10.1,51.84,0.4830249999999999,0.016900000000000002,4.0,0.005776,144.0,400.0,0.9909406116,10.8241,0.2916,102.00999999999999,5.0
8.6,0.645,0.25,2.0,0.083,8.0,28.0,0.99815,3.28,0.6,10.0,73.96,0.41602500000000003,0.0625,4.0,0.006889000000000001,64.0,784.0,0.9963034224999999,10.758399999999998,0.36,100.0,6.0
7.5,0.4,0.18,1.6,0.079,24.0,58.0,0.9965,3.34,0.58,9.4,56.25,0.16000000000000003,0.0324,2.5600000000000005,0.006241,576.0,3364.0,0.9930122500000002,11.1556,0.3364,88.36000000000001,5.0
7.9,0.29,0.49,2.2,0.096,21.0,59.0,0.9971399999999999,3.31,0.67,10.1,62.410000000000004,0.0841,0.24009999999999998,4.840000000000001,0.009216,441.0,3481.0,0.9942881795999998,10.956100000000001,0.4489000000000001,102.00999999999999,6.0
7.3,0.67,0.05,3.6,0.107,6.0,20.0,0.9972,3.4,0.63,10.1,53.29,0.4489000000000001,0.0025000000000000005,12.96,0.011448999999999999,36.0,400.0,0.9944078399999999,11.559999999999999,0.39690000000000003,102.00999999999999,5.0
7.0,0.43,0.3,2.0,0.085,6.0,39.0,0.99346,3.33,0.46,11.9,49.0,0.18489999999999998,0.09,4.0,0.007225000000000001,36.0,1521.0,0.9869627716,11.0889,0.2116,141.61,6.0
7.8,0.52,0.25,1.9,0.081,14.0,38.0,0.9984,3.43,0.65,9.0,60.839999999999996,0.27040000000000003,0.0625,3.61,0.006561,196.0,1444.0,0.9968025599999999,11.7649,0.42250000000000004,81.0,6.0
7.1,0.59,0.01,2.3,0.08,27.0,43.0,0.9955,3.42,0.58,10.7,50.41,0.34809999999999997,0.0001,5.289999999999999,0.0064,729.0,1849.0,0.9910202500000002,11.696399999999999,0.3364,114.48999999999998,6.0
8.0,0.58,0.28,3.2,0.066,21.0,114.0,0.9973,3.22,0.54,9.4,64.0,0.3364,0.07840000000000001,10.240000000000002,0.0043560000000000005,441.0,12996.0,0.9946072899999999,10.368400000000001,0.2916,88.36000000000001,6.0
11.8,0.38,0.55,2.1,0.071,5.0,19.0,0.9986,3.11,0.62,10.8,139.24,0.1444,0.30250000000000005,4.41,0.0050409999999999995,25.0,361.0,0.99720196,9.672099999999999,0.3844,116.64000000000001,6.0
7.3,0.34,0.33,2.5,0.064,21.0,37.0,0.9952,3.35,0.77,12.1,53.29,0.11560000000000002,0.10890000000000001,6.25,0.004096,441.0,1369.0,0.9904230399999999,11.2225,0.5929,146.41,7.0
5.2,0.645,0.0,2.15,0.08,15.0,28.0,0.99444,3.78,0.61,12.5,27.040000000000003,0.41602500000000003,0.0,4.6225,0.0064,225.0,784.0,0.9889109135999999,14.2884,0.3721,156.25,6.0
11.5,0.59,0.59,2.6,0.087,13.0,49.0,0.9988,3.18,0.65,11.0,132.25,0.34809999999999997,0.34809999999999997,6.760000000000001,0.007568999999999999,169.0,2401.0,0.9976014400000001,10.112400000000001,0.42250000000000004,121.0,6.0
7.8,0.56,0.12,2.0,0.08199999999999999,7.0,28.0,0.997,3.37,0.5,9.4,60.839999999999996,0.31360000000000005,0.0144,4.0,0.006723999999999998,49.0,784.0,0.994009,11.356900000000001,0.25,88.36000000000001,6.0
6.8,0.67,0.02,1.8,0.05,5.0,11.0,0.9962,3.48,0.52,9.5,46.239999999999995,0.4489000000000001,0.0004,3.24,0.0025000000000000005,25.0,121.0,0.9924144399999999,12.1104,0.27040000000000003,90.25,5.0
9.8,0.45,0.38,2.5,0.081,34.0,66.0,0.99726,3.15,0.58,9.8,96.04000000000002,0.2025,0.1444,6.25,0.006561,1156.0,4356.0,0.9945275076000001,9.9225,0.3364,96.04000000000002,5.0
7.2,0.66,0.03,2.3,0.078,16.0,86.0,0.9974299999999999,3.53,0.57,9.7,51.84,0.43560000000000004,0.0009,5.289999999999999,0.006084,256.0,7396.0,0.9948666048999999,12.460899999999999,0.32489999999999997,94.08999999999999,5.0
7.7,0.51,0.28,2.1,0.087,23.0,54.0,0.998,3.42,0.74,9.2,59.290000000000006,0.2601,0.07840000000000001,4.41,0.007568999999999999,529.0,2916.0,0.996004,11.696399999999999,0.5476,84.63999999999999,5.0
10.9,0.53,0.49,4.6,0.11800000000000001,10.0,17.0,1.0002,3.07,0.56,11.7,118.81,0.28090000000000004,0.24009999999999998,21.159999999999997,0.013924000000000002,100.0,289.0,1.00040004,9.4249,0.31360000000000005,136.89,6.0
8.8,0.3,0.38,2.3,0.06,19.0,72.0,0.9954299999999999,3.39,0.72,11.8,77.44000000000001,0.09,0.1444,5.289999999999999,0.0036,361.0,5184.0,0.9908808848999998,11.4921,0.5184,139.24,6.0
9.9,0.53,0.57,2.4,0.09300000000000001,30.0,52.0,0.9971,3.19,0.76,11.6,98.01,0.28090000000000004,0.32489999999999997,5.76,0.008649000000000002,900.0,2704.0,0.9942084099999999,10.1761,0.5776,134.56,7.0
7.2,0.45,0.15,2.0,0.078,10.0,28.0,0.9960899999999999,3.29,0.51,9.9,51.84,0.2025,0.0225,4.0,0.006084,100.0,784.0,0.9921952880999998,10.8241,0.2601,98.01,6.0
12.2,0.48,0.54,2.6,0.085,19.0,64.0,1.0,3.1,0.61,10.5,148.83999999999997,0.2304,0.2916,6.760000000000001,0.007225000000000001,361.0,4096.0,1.0,9.610000000000001,0.3721,110.25,6.0
6.9,0.765,0.02,2.3,0.063,35.0,63.0,0.9975,3.57,0.78,9.9,47.61000000000001,0.585225,0.0004,5.289999999999999,0.003969,1225.0,3969.0,0.9950062500000001,12.7449,0.6084,98.01,5.0
7.0,0.735,0.05,2.0,0.081,13.0,54.0,0.9966,3.39,0.57,9.8,49.0,0.540225,0.0025000000000000005,4.0,0.006561,169.0,2916.0,0.9932115600000001,11.4921,0.32489999999999997,96.04000000000002,5.0
15.0,0.21,0.44,2.2,0.075,10.0,24.0,1.00005,3.07,0.84,9.2,225.0,0.04409999999999999,0.1936,4.840000000000001,0.005625,100.0,576.0,1.0001000025000002,9.4249,0.7055999999999999,84.63999999999999,7.0
13.3,0.34,0.52,3.2,0.094,17.0,53.0,1.0014,3.05,0.81,9.5,176.89000000000001,0.11560000000000002,0.27040000000000003,10.240000000000002,0.008836,289.0,2809.0,1.0028019600000002,9.302499999999998,0.6561000000000001,90.25,6.0
9.2,0.54,0.31,2.3,0.11199999999999999,11.0,38.0,0.9969899999999999,3.24,0.56,10.9,84.63999999999999,0.2916,0.0961,5.289999999999999,0.012543999999999998,121.0,1444.0,0.9939890600999999,10.497600000000002,0.31360000000000005,118.81,5.0
8.3,0.66,0.15,1.9,0.079,17.0,42.0,0.9972,3.31,0.54,9.6,68.89000000000001,0.43560000000000004,0.0225,3.61,0.006241,289.0,1764.0,0.9944078399999999,10.956100000000001,0.2916,92.16,6.0
8.7,0.54,0.26,2.5,0.09699999999999999,7.0,31.0,0.9976,3.27,0.6,9.3,75.68999999999998,0.2916,0.06760000000000001,6.25,0.009408999999999997,49.0,961.0,0.99520576,10.6929,0.36,86.49000000000001,6.0
7.4,0.64,0.07,1.8,0.1,8.0,23.0,0.9961,3.3,0.58,9.6,54.760000000000005,0.4096,0.004900000000000001,3.24,0.010000000000000002,64.0,529.0,0.99221521,10.889999999999999,0.3364,92.16,5.0
8.1,0.56,0.28,1.7,0.368,16.0,56.0,0.9968,3.11,1.28,9.3,65.61,0.31360000000000005,0.07840000000000001,2.8899999999999997,0.135424,256.0,3136.0,0.9936102400000001,9.672099999999999,1.6384,86.49000000000001,5.0
8.7,0.675,0.1,1.6,0.09,4.0,11.0,0.99745,3.31,0.65,9.55,75.68999999999998,0.45562500000000006,0.010000000000000002,2.5600000000000005,0.0081,16.0,121.0,0.9949065024999999,10.956100000000001,0.42250000000000004,91.20250000000001,5.0
7.2,0.25,0.37,2.5,0.063,11.0,41.0,0.99439,3.52,0.8,12.4,51.84,0.0625,0.1369,6.25,0.003969,121.0,1681.0,0.9888114721,12.3904,0.6400000000000001,153.76000000000002,7.0
9.6,0.42,0.35,2.1,0.083,17.0,38.0,0.9962200000000001,3.23,0.66,11.1,92.16,0.17639999999999997,0.12249999999999998,4.41,0.006889000000000001,289.0,1444.0,0.9924542884000002,10.4329,0.43560000000000004,123.21,6.0
7.3,0.39,0.31,2.4,0.07400000000000001,9.0,46.0,0.9962,3.41,0.54,9.4,53.29,0.1521,0.0961,5.76,0.005476000000000002,81.0,2116.0,0.9924144399999999,11.628100000000002,0.2916,88.36000000000001,6.0
9.3,0.715,0.24,2.1,0.07,5.0,20.0,0.9966,3.12,0.59,9.9,86.49000000000001,0.5112249999999999,0.0576,4.41,0.004900000000000001,25.0,400.0,0.9932115600000001,9.7344,0.34809999999999997,98.01,5.0
8.8,0.24,0.35,1.7,0.055,13.0,27.0,0.9939399999999999,3.14,0.59,11.3,77.44000000000001,0.0576,0.12249999999999998,2.8899999999999997,0.003025,169.0,729.0,0.9879167235999998,9.8596,0.34809999999999997,127.69000000000001,7.0
8.2,0.56,0.23,3.4,0.078,14.0,104.0,0.9976,3.28,0.62,9.4,67.24,0.31360000000000005,0.0529,11.559999999999999,0.006084,196.0,10816.0,0.99520576,10.758399999999998,0.3844,88.36000000000001,5.0
10.5,0.36,0.47,2.2,0.07400000000000001,9.0,23.0,0.9963799999999999,3.23,0.76,12.0,110.25,0.1296,0.22089999999999999,4.840000000000001,0.005476000000000002,81.0,529.0,0.9927731043999999,10.4329,0.5776,144.0,6.0
5.6,0.31,0.37,1.4,0.07400000000000001,12.0,96.0,0.9954,3.32,0.58,9.2,31.359999999999996,0.0961,0.1369,1.9599999999999997,0.005476000000000002,144.0,9216.0,0.9908211599999999,11.0224,0.3364,84.63999999999999,5.0
10.0,0.26,0.54,1.9,0.083,42.0,74.0,0.99451,2.98,0.63,11.8,100.0,0.06760000000000001,0.2916,3.61,0.006889000000000001,1764.0,5476.0,0.9890501401,8.8804,0.39690000000000003,139.24,8.0
6.9,0.5,0.04,1.5,0.085,19.0,49.0,0.9958,3.35,0.78,9.5,47.61000000000001,0.25,0.0016,2.25,0.007225000000000001,361.0,2401.0,0.9916176400000001,11.2225,0.6084,90.25,5.0
5.4,0.42,0.27,2.0,0.092,23.0,55.0,0.99471,3.78,0.64,12.3,29.160000000000004,0.17639999999999997,0.0729,4.0,0.008464,529.0,3025.0,0.9894479841,14.2884,0.4096,151.29000000000002,7.0
8.3,0.58,0.13,2.9,0.096,14.0,63.0,0.9984,3.17,0.62,9.1,68.89000000000001,0.3364,0.016900000000000002,8.41,0.009216,196.0,3969.0,0.9968025599999999,10.0489,0.3844,82.80999999999999,6.0
8.0,0.705,0.05,1.9,0.07400000000000001,8.0,19.0,0.9962,3.34,0.95,10.5,64.0,0.49702499999999994,0.0025000000000000005,3.61,0.005476000000000002,64.0,361.0,0.9924144399999999,11.1556,0.9025,110.25,6.0
8.2,0.78,0.0,2.2,0.08900000000000001,13.0,26.0,0.9978,3.37,0.46,9.6,67.24,0.6084,0.0,4.840000000000001,0.007921000000000001,169.0,676.0,0.99560484,11.356900000000001,0.2116,92.16,4.0
7.6,0.49,0.26,1.6,0.23600000000000002,10.0,88.0,0.9968,3.11,0.8,9.3,57.76,0.24009999999999998,0.06760000000000001,2.5600000000000005,0.05569600000000001,100.0,7744.0,0.9936102400000001,9.672099999999999,0.6400000000000001,86.49000000000001,5.0
9.5,0.37,0.52,2.0,0.08800000000000001,12.0,51.0,0.99613,3.29,0.58,11.1,90.25,0.1369,0.27040000000000003,4.0,0.007744000000000002,144.0,2601.0,0.9922749768999999,10.8241,0.3364,123.21,6.0
10.5,0.59,0.49,2.1,0.07,14.0,47.0,0.9991,3.3,0.56,9.6,110.25,0.34809999999999997,0.24009999999999998,4.41,0.004900000000000001,196.0,2209.0,0.9982008099999999,10.889999999999999,0.31360000000000005,92.16,4.0
9.0,0.54,0.49,2.9,0.094,41.0,110.0,0.9982,3.08,0.61,9.2,81.0,0.2916,0.24009999999999998,8.41,0.008836,1681.0,12100.0,0.9964032399999999,9.4864,0.3721,84.63999999999999,5.0
7.8,0.56,0.19,2.0,0.081,17.0,108.0,0.9962,3.32,0.54,9.5,60.839999999999996,0.31360000000000005,0.0361,4.0,0.006561,289.0,11664.0,0.9924144399999999,11.0224,0.2916,90.25,5.0
7.6,0.42,0.08,2.7,0.084,15.0,48.0,0.9968,3.21,0.59,10.0,57.76,0.17639999999999997,0.0064,7.290000000000001,0.007056000000000001,225.0,2304.0,0.9936102400000001,10.3041,0.34809999999999997,100.0,5.0
9.9,0.5,0.24,2.3,0.10300000000000001,6.0,14.0,0.9978,3.34,0.52,10.0,98.01,0.25,0.0576,5.289999999999999,0.010609000000000002,36.0,196.0,0.99560484,11.1556,0.27040000000000003,100.0,4.0
